event,x,y,z,adc,zelem,layer
124,-28.441,-13.2606,41.4669,330.346,1,7
124,-27.9534,-14.2599,43.3937,673.822,1,7
124,-27.5338,-15.0541,-148.017,784.342,1,7
124,-27.36,-15.3678,-175.417,1165.67,1,7
124,-27.1647,-15.7104,-39.0387,340.968,1,7
124,-27.0368,-15.9294,74.6214,1052.12,1,7
124,-26.9372,-16.0972,-245.854,321.302,1,7
124,-26.8378,-16.2625,43.3641,1332.66,1,7
124,-26.3932,-16.9745,-287.041,2787.39,1,7
124,-26.1914,-17.2842,22.9426,562.039,1,7
124,-26.1072,-17.4113,-20.3301,664.174,1,7
124,-25.302,-18.5619,88.7045,3059.21,1,7
124,-25.111,-18.8194,-94.3755,1205.85,1,7
124,-25.1248,-18.801,71.9867,619.65,1,7
124,-25.1071,-18.8247,-64.2163,60.6885,1,7
124,-24.8183,-19.2038,32.6822,180.326,1,7
124,-23.5264,-20.7664,-124.275,1856.96,1,7
124,-23.1667,-21.167,16.1463,928.691,1,7
124,-22.8506,-21.5078,55.2765,877.742,1,7
124,-22.4586,-21.9169,67.1291,81.5687,1,7
124,-21.5925,-22.7705,-107.813,320.97,1,7
124,-21.6263,-22.7385,-212.669,66.6591,1,7
124,-21.247,-23.0933,73.2399,598.292,1,7
124,-21.2545,-23.0864,8.72153,160.48,1,7
124,-21.248,-23.0924,-269.672,414.264,1,7
124,-21.2433,-23.0967,44.7823,87.8946,1,7
124,-19.6122,-24.4969,80.997,1251.9,1,7
124,-19.6379,-24.4763,53.5985,3223.34,1,7
124,-19.3155,-24.7315,104.737,1429.14,1,7
124,-18.7003,-25.1999,-81.7515,704.349,1,7
124,-18.4964,-25.3499,-41.0884,2210.6,1,7
124,-18.5483,-25.312,-221.894,2011.65,1,7
124,-18.133,-25.6112,87.5196,2302.52,1,7
124,-17.9432,-25.7444,-174.086,490.335,1,7
124,-15.8596,-27.0778,91.7821,839.378,1,7
124,-15.5316,-27.2673,61.4997,119.61,1,7
124,-15.5425,-27.2611,-82.7048,662.207,1,7
124,-15.1349,-27.4895,-106.641,250.688,1,7
124,-14.2978,-27.934,10.9718,8438.95,1,7
124,-14.012,-28.0784,-191.291,6028.81,1,7
124,-13.8014,-28.1826,96.2352,241.997,1,7
124,-13.5772,-28.2912,54.9987,298.992,1,7
124,-12.9951,-28.5633,100.528,474.162,1,7
124,-12.8876,-28.612,45.4264,1562.49,1,7
124,-12.1285,-28.9419,4.37425,266.111,1,7
124,-11.8181,-29.07,83.0469,1352.9,1,7
124,-12.0554,-28.9725,59.928,1308.42,1,7
124,-11.9208,-29.0281,-32.3584,783.93,1,7
124,-11.8364,-29.0626,26.3887,1048.79,1,7
124,-11.6809,-29.1255,-53.1729,438.735,1,7
124,-11.5158,-29.1911,45.0923,877.129,1,7
124,-11.3427,-29.2588,22.6482,187.426,1,7
124,-10.975,-29.3987,-206.219,1468.34,1,7
124,-11.104,-29.3502,61.6427,112.313,1,7
124,-10.7835,-29.4695,-255.61,1501.57,1,7
124,-10.3924,-29.6097,-40.6355,3760.12,1,7
124,-10.1856,-29.6815,-283.035,545.625,1,7
124,-9.88913,-29.7816,-144.207,774.747,1,7
124,-9.62597,-29.8676,-0.937386,1634.5,1,7
124,-7.67778,-30.4268,84.663,1132.19,1,7
124,-7.58534,-30.4499,45.7514,572.256,1,7
124,-6.86729,-30.6199,83.7497,3132.47,1,7
124,-6.92647,-30.6065,60.0445,776.112,1,7
124,-6.48202,-30.7037,-6.48655,521.28,1,7
124,-6.50917,-30.698,-9.46945,315.387,1,7
124,-5.42913,-30.9073,-48.1495,295.669,1,7
124,-4.59343,-31.0425,-48.0599,142.346,1,7
124,-4.1729,-31.1018,48.0429,711.824,1,7
124,-3.48537,-31.1863,60.4679,868.503,1,7
124,-2.732,-31.2613,80.9206,1444.49,1,7
124,-2.68348,-31.2656,-278.995,1984.08,1,7
124,-2.70598,-31.2636,-305.78,17.0028,1,7
124,-1.23714,-31.3561,-173.215,1963.13,1,7
124,-1.3106,-31.3531,-176.036,11.0518,1,7
124,-0.105211,-31.3803,105.137,1876.5,1,7
124,0.0142624,-31.3805,-298.624,742.99,1,7
124,0.45601,-31.3772,-150.706,1136.61,1,7
124,0.687809,-31.373,-21.6028,947.495,1,7
124,1.37483,-31.3504,53.6925,291.163,1,7
124,1.4766,-31.3457,-125.633,498.703,1,7
124,1.80966,-31.3283,97.2393,265.031,1,7
