event,x,y,z,adc,zelem,layer
6,26.2921,-18.1564,25.6209,36.3834,1,8
6,26.4927,-17.8624,25.582,56.4544,1,8
6,29.7181,-11.7372,-174.829,232.271,1,8
6,31.2356,-6.72797,-205.515,762.754,1,8
6,31.2874,-6.48289,-301.214,840.536,1,8
6,31.6253,-4.55758,-147.717,926.238,1,8
6,31.8069,-3.04163,-284.221,436.519,1,8
6,31.8127,2.98043,65.2258,214.007,1,8
6,31.7657,3.44536,-147.474,645.141,1,8
6,31.5711,4.91866,-280.276,423.673,1,8
6,31.1021,7.32051,-188.593,44.2358,1,8
6,30.6962,8.86986,98.4876,56.3637,1,8
6,30.6962,8.86986,48.2296,64.8211,1,8
6,30.5555,9.34292,-162.331,204.373,1,8
6,29.6341,11.9477,-89.3749,1176.43,1,8
6,29.2246,12.9172,32.9759,393.224,1,8
6,28.8857,13.6583,-205.38,287.17,1,8
6,28.7199,14.0035,-6.38209,867.345,1,8
6,27.1624,16.8266,-95.7832,282.486,1,8
6,25.6281,19.0822,-211.667,653.252,1,8
6,25.3571,19.4408,-115.835,151.927,1,8
6,24.783,20.1676,62.3066,744.026,1,8
6,24.6918,20.2792,56.5888,636.079,1,8
6,23.6704,21.4625,17.3538,236.494,1,8
6,22.0186,23.1541,48.766,4068.66,1,8
6,21.7896,23.3697,-127.154,405.639,1,8
6,21.4377,23.6929,-302.164,1486.45,1,8
6,19.9101,24.9903,-150.635,1197.81,1,8
6,18.9534,25.7235,-157.853,300.055,1,8
6,18.4933,26.0563,56.8192,497.913,1,8
6,15.5906,27.8902,-181.859,505.067,1,8
6,12.2331,29.5175,-178.449,409.789,1,8
6,11.611,29.7677,-68.9216,193.05,1,8
6,9.53676,30.4956,-141.551,545.433,1,8
6,7.04763,31.1651,86.6368,760.325,1,8
6,5.25538,31.5168,88.8758,236.55,1,8
6,5.13778,31.5362,-97.5857,467.213,1,8
6,4.76965,31.594,-229.618,896.525,1,8
6,4.20094,31.6746,-102.942,815.344,1,8
6,3.97147,31.7042,-305.472,215.132,1,8
6,3.76384,31.7295,-1.56582,613.591,1,8
6,0.967214,31.9374,46.9844,220.871,1,8
6,0.38002,31.9497,-223.791,129.773,1,8
6,-3.83099,31.7215,-77.9086,735.682,1,8
6,-7.86345,30.9693,88.8697,1499.67,1,8
6,-9.70494,30.4425,-279.587,408.071,1,8
6,-10.0091,30.3438,-155.855,770.956,1,8
6,-11.6534,29.7511,-82.1784,1161.49,1,8
